GAME_ID,GAME_DATE,ML_HOME,ML_AWAY,P_HOME,P_AWAY
1646006400000000014,2022-02-28,-617,617,0.865,0.135
1646006400000000006,2022-02-28,-665,665,0.865,0.135
1646006400000000000,2022-02-28,-609,609,0.865,0.135
1646006400000000028,2022-02-28,475,-475,0.175,0.825
1646092800000000008,2022-03-01,-350,350,0.781,0.219
1646092800000000021,2022-03-01,649,-649,0.135,0.865
1646092800000000001,2022-03-01,625,-625,0.135,0.865
1646092800000000004,2022-03-01,-477,477,0.831,0.169
1646092800000000018,2022-03-01,-301,301,0.746,0.254
1646092800000000019,2022-03-01,-622,622,0.865,0.135
1646179200000000017,2022-03-02,-281,281,0.745,0.255
1646179200000000016,2022-03-02,-97,97,0.506,0.494
1646179200000000020,2022-03-02,-645,645,0.865,0.135
1646179200000000000,2022-03-02,-102,102,0.503,0.497
1646179200000000007,2022-03-02,-401,401,0.809,0.191
1646179200000000021,2022-03-02,614,-614,0.135,0.865
1646179200000000023,2022-03-02,-671,671,0.865,0.135
1646179200000000012,2022-03-02,-640,640,0.865,0.135
1646265600000000025,2022-03-03,-647,647,0.865,0.135
1646265600000000029,2022-03-03,-667,667,0.865,0.135
1646265600000000009,2022-03-03,-219,219,0.693,0.307
1646265600000000027,2022-03-03,652,-652,0.135,0.865
1646265600000000015,2022-03-03,-102,102,0.512,0.488
1646265600000000004,2022-03-03,-223,223,0.693,0.307
1646265600000000019,2022-03-03,-270,270,0.735,0.265
1646352000000000020,2022-03-04,-671,671,0.865,0.135
1646352000000000003,2022-03-04,-346,346,0.782,0.218
1646352000000000018,2022-03-04,148,-148,0.389,0.611
1646352000000000022,2022-03-04,-112,112,0.523,0.477
1646352000000000004,2022-03-04,-109,109,0.518,0.482
1646352000000000007,2022-03-04,132,-132,0.432,0.568
1646352000000000028,2022-03-04,662,-662,0.135,0.865
1646352000000000023,2022-03-04,-609,609,0.865,0.135
1646352000000000012,2022-03-04,-614,614,0.865,0.135
1646438400000000008,2022-03-05,-636,636,0.865,0.135
1646438400000000001,2022-03-05,-227,227,0.696,0.304
1646438400000000014,2022-03-05,-300,300,0.756,0.244
1646438400000000002,2022-03-05,-208,208,0.682,0.318
1646438400000000029,2022-03-05,-618,618,0.865,0.135
1646438400000000006,2022-03-05,-647,647,0.865,0.135
1646524800000000019,2022-03-06,-616,616,0.865,0.135
1646524800000000000,2022-03-06,135,-135,0.432,0.568
1646524800000000018,2022-03-06,-417,417,0.805,0.195
1646524800000000028,2022-03-06,612,-612,0.135,0.865
1646524800000000021,2022-03-06,666,-666,0.135,0.865
1646524800000000017,2022-03-06,-280,280,0.741,0.259
1646524800000000023,2022-03-06,-616,616,0.865,0.135
1646524800000000025,2022-03-06,-634,634,0.865,0.135
1646611200000000024,2022-03-07,-110,110,0.525,0.475
1646611200000000023,2022-03-07,-660,660,0.865,0.135
1646611200000000029,2022-03-07,-283,283,0.745,0.255
1646611200000000009,2022-03-07,-664,664,0.865,0.135
1646611200000000008,2022-03-07,-635,635,0.865,0.135
1646611200000000003,2022-03-07,-299,299,0.747,0.253
1646611200000000020,2022-03-07,-664,664,0.864,0.136
1646611200000000014,2022-03-07,-624,624,0.865,0.135
1646697600000000002,2022-03-08,-231,231,0.692,0.308
1646697600000000016,2022-03-08,622,-622,0.135,0.865
1646697600000000026,2022-03-08,155,-155,0.395,0.605
1646697600000000006,2022-03-08,-270,270,0.736,0.264
1646697600000000028,2022-03-08,480,-480,0.177,0.823
1646697600000000013,2022-03-08,165,-165,0.385,0.615
1646784000000000009,2022-03-09,150,-150,0.409,0.591
1646784000000000024,2022-03-09,659,-659,0.135,0.865
1646784000000000010,2022-03-09,-626,626,0.865,0.135
1646784000000000029,2022-03-09,-633,633,0.862,0.138
1646784000000000008,2022-03-09,-625,625,0.865,0.135
1646784000000000025,2022-03-09,-645,645,0.865,0.135
1646784000000000021,2022-03-09,133,-133,0.426,0.574
1646784000000000000,2022-03-09,-483,483,0.826,0.174
1646784000000000014,2022-03-09,-222,222,0.689,0.311
1646784000000000002,2022-03-09,632,-632,0.135,0.865
1646784000000000003,2022-03-09,-220,220,0.697,0.303
1646784000000000007,2022-03-09,-279,279,0.734,0.266
1646870400000000020,2022-03-10,-470,470,0.832,0.168
1646870400000000023,2022-03-10,-615,615,0.865,0.135
1646956800000000001,2022-03-11,147,-147,0.413,0.587
1646956800000000012,2022-03-11,-245,245,0.704,0.296
1646956800000000009,2022-03-11,124,-124,0.444,0.556
1646956800000000007,2022-03-11,-237,237,0.712,0.288
1646956800000000014,2022-03-11,-624,624,0.865,0.135
1646956800000000021,2022-03-11,611,-611,0.135,0.865
1646956800000000015,2022-03-11,-217,217,0.688,0.312
1646956800000000019,2022-03-11,-367,367,0.779,0.221
1646956800000000016,2022-03-11,162,-162,0.388,0.612
1646956800000000006,2022-03-11,-645,645,0.865,0.135
1647043200000000009,2022-03-12,-110,110,0.527,0.473
1647043200000000014,2022-03-12,650,-650,0.135,0.865
1647043200000000022,2022-03-12,-367,367,0.79,0.21
1647043200000000013,2022-03-12,190,-190,0.343,0.657
1647043200000000010,2022-03-12,-660,660,0.865,0.135
1647043200000000023,2022-03-12,-352,352,0.784,0.216
1647043200000000011,2022-03-12,-388,388,0.789,0.211
1647129600000000015,2022-03-13,-358,358,0.775,0.225
1647129600000000007,2022-03-13,-635,635,0.865,0.135
1647129600000000028,2022-03-13,615,-615,0.135,0.865
1647129600000000012,2022-03-13,-659,659,0.865,0.135
1647129600000000019,2022-03-13,126,-126,0.437,0.563
1647129600000000003,2022-03-13,195,-195,0.342,0.658
1647129600000000027,2022-03-13,-249,249,0.708,0.292
1647129600000000016,2022-03-13,282,-282,0.264,0.736
1647216000000000001,2022-03-14,653,-653,0.135,0.865
1647216000000000024,2022-03-14,159,-159,0.385,0.615
1647216000000000013,2022-03-14,-391,391,0.804,0.196
1647216000000000009,2022-03-14,642,-642,0.135,0.865
1647216000000000010,2022-03-14,171,-171,0.378,0.622
1647216000000000020,2022-03-14,-167,167,0.619,0.381
1647216000000000015,2022-03-14,-485,485,0.832,0.168
1647216000000000017,2022-03-14,277,-277,0.267,0.733
1647216000000000028,2022-03-14,646,-646,0.135,0.865
1647302400000000016,2022-03-15,156,-156,0.394,0.606
1647302400000000026,2022-03-15,617,-617,0.135,0.865
1647302400000000014,2022-03-15,-653,653,0.862,0.138
1647302400000000007,2022-03-15,130,-130,0.437,0.563
1647388800000000009,2022-03-16,-279,279,0.742,0.258
1647388800000000025,2022-03-16,269,-269,0.271,0.729
1647388800000000013,2022-03-16,444,-444,0.184,0.816
1647388800000000024,2022-03-16,643,-643,0.135,0.865
1647388800000000010,2022-03-16,-619,619,0.865,0.135
1647388800000000008,2022-03-16,-669,669,0.865,0.135
1647388800000000002,2022-03-16,-212,212,0.69,0.31
1647388800000000027,2022-03-16,518,-518,0.166,0.834
1647388800000000005,2022-03-16,-641,641,0.865,0.135
1647388800000000017,2022-03-16,277,-277,0.265,0.735
1647388800000000018,2022-03-16,649,-649,0.135,0.865
1647388800000000021,2022-03-16,661,-661,0.135,0.865
1647475200000000016,2022-03-17,190,-190,0.339,0.661
1647561600000000014,2022-03-18,-659,659,0.865,0.135
1647561600000000012,2022-03-18,-608,608,0.865,0.135
1647561600000000024,2022-03-18,658,-658,0.135,0.865
1647561600000000010,2022-03-18,-330,330,0.776,0.224
1647561600000000009,2022-03-18,373,-373,0.217,0.783
1647561600000000021,2022-03-18,583,-583,0.144,0.856
1647561600000000027,2022-03-18,-621,621,0.865,0.135
1647561600000000015,2022-03-18,147,-147,0.415,0.585
1647561600000000020,2022-03-18,-144,144,0.592,0.408
1647561600000000017,2022-03-18,155,-155,0.394,0.606
1647561600000000005,2022-03-18,-638,638,0.865,0.135
1647561600000000004,2022-03-18,-668,668,0.865,0.135
1647648000000000008,2022-03-19,-443,443,0.821,0.179
1647648000000000002,2022-03-19,-104,104,0.503,0.497
1647648000000000017,2022-03-19,-219,219,0.694,0.306
1647648000000000018,2022-03-19,-103,103,0.517,0.483
1647734400000000020,2022-03-20,-108,108,0.51,0.49
1647734400000000023,2022-03-20,125,-125,0.441,0.559
1647734400000000016,2022-03-20,-669,669,0.865,0.135
1647734400000000013,2022-03-20,95,-95,0.5,0.5
1647734400000000024,2022-03-20,645,-645,0.135,0.865
1647734400000000026,2022-03-20,-635,635,0.865,0.135
1647734400000000021,2022-03-20,659,-659,0.135,0.865
1647734400000000015,2022-03-20,-235,235,0.701,0.299
1647734400000000005,2022-03-20,108,-108,0.491,0.509
1647820800000000003,2022-03-21,-212,212,0.685,0.315
1647820800000000017,2022-03-21,-232,232,0.692,0.308
1647820800000000020,2022-03-21,-230,230,0.695,0.305
1647820800000000002,2022-03-21,-635,635,0.865,0.135
1647820800000000027,2022-03-21,-162,162,0.617,0.383
1647820800000000022,2022-03-21,269,-269,0.265,0.735
1647820800000000028,2022-03-21,625,-625,0.135,0.865
1647820800000000021,2022-03-21,-174,174,0.63,0.37
1647820800000000029,2022-03-21,-371,371,0.794,0.206
1647907200000000000,2022-03-22,-666,666,0.865,0.135
1647907200000000023,2022-03-22,-427,427,0.817,0.183
1647907200000000005,2022-03-22,105,-105,0.496,0.504
1647907200000000016,2022-03-22,-222,222,0.687,0.313
1647993600000000011,2022-03-23,644,-644,0.135,0.865
1647993600000000003,2022-03-23,128,-128,0.435,0.565
1647993600000000026,2022-03-23,-234,234,0.692,0.308
1647993600000000002,2022-03-23,-150,150,0.604,0.396
1647993600000000014,2022-03-23,-233,233,0.702,0.298
1647993600000000006,2022-03-23,-284,284,0.732,0.268
1647993600000000019,2022-03-23,-651,651,0.865,0.135
1647993600000000028,2022-03-23,485,-485,0.166,0.834
1647993600000000008,2022-03-23,123,-123,0.438,0.562
1647993600000000029,2022-03-23,-650,650,0.865,0.135
1647993600000000001,2022-03-23,622,-622,0.135,0.865
1648080000000000023,2022-03-24,642,-642,0.135,0.865
1648080000000000006,2022-03-24,-611,611,0.865,0.135
1648080000000000000,2022-03-24,-648,648,0.865,0.135
1648080000000000004,2022-03-24,-405,405,0.807,0.193
1648080000000000007,2022-03-24,-259,259,0.73,0.27
1648166400000000011,2022-03-25,150,-150,0.394,0.606
1648166400000000002,2022-03-25,-387,387,0.788,0.212
1648166400000000003,2022-03-25,-224,224,0.698,0.302
1648166400000000015,2022-03-25,-241,241,0.7,0.3
1648166400000000008,2022-03-25,-385,385,0.787,0.213
1648166400000000014,2022-03-25,160,-160,0.385,0.615
1648166400000000025,2022-03-25,625,-625,0.135,0.865
1648252800000000023,2022-03-26,-651,651,0.865,0.135
1648252800000000011,2022-03-26,522,-522,0.167,0.833
1648252800000000017,2022-03-26,-98,98,0.509,0.491
1648252800000000006,2022-03-26,-361,361,0.778,0.222
1648252800000000014,2022-03-26,403,-403,0.195,0.805
1648252800000000004,2022-03-26,-651,651,0.865,0.135
1648252800000000016,2022-03-26,-303,303,0.749,0.251
1648252800000000007,2022-03-26,155,-155,0.384,0.616
1648339200000000003,2022-03-27,638,-638,0.135,0.865
1648339200000000019,2022-03-27,-658,658,0.865,0.135
1648339200000000018,2022-03-27,150,-150,0.389,0.611
1648339200000000012,2022-03-27,-622,622,0.865,0.135
1648339200000000007,2022-03-27,-504,504,0.832,0.168
1648339200000000027,2022-03-27,-151,151,0.598,0.402
1648339200000000029,2022-03-27,-354,354,0.779,0.221
1648425600000000011,2022-03-28,504,-504,0.17,0.83
1648425600000000021,2022-03-28,451,-451,0.174,0.826
1648425600000000006,2022-03-28,-641,641,0.865,0.135
1648425600000000004,2022-03-28,-108,108,0.521,0.479
1648425600000000014,2022-03-28,-238,238,0.708,0.292
1648425600000000026,2022-03-28,646,-646,0.135,0.865
1648425600000000017,2022-03-28,-108,108,0.518,0.482
1648425600000000002,2022-03-28,-364,364,0.777,0.223
1648425600000000005,2022-03-28,-285,285,0.733,0.267
1648512000000000020,2022-03-29,172,-172,0.379,0.621
1648512000000000018,2022-03-29,276,-276,0.265,0.735
1648512000000000029,2022-03-29,-639,639,0.865,0.135
1648512000000000027,2022-03-29,-656,656,0.865,0.135
1648512000000000025,2022-03-29,130,-130,0.422,0.578
1648598400000000028,2022-03-30,664,-664,0.135,0.865
1648598400000000013,2022-03-30,619,-619,0.135,0.865
1648598400000000011,2022-03-30,633,-633,0.135,0.865
1648598400000000009,2022-03-30,648,-648,0.135,0.865
1648598400000000021,2022-03-30,271,-271,0.26,0.74
1648598400000000019,2022-03-30,-399,399,0.794,0.206
1648598400000000004,2022-03-30,-648,648,0.865,0.135
1648598400000000005,2022-03-30,385,-385,0.2,0.8
1648598400000000018,2022-03-30,-277,277,0.738,0.262
1648598400000000017,2022-03-30,359,-359,0.224,0.776
1648598400000000026,2022-03-30,618,-618,0.135,0.865
1648684800000000003,2022-03-31,123,-123,0.438,0.562
1648684800000000027,2022-03-31,127,-127,0.45,0.55
1648684800000000015,2022-03-31,-612,612,0.865,0.135
1648684800000000022,2022-03-31,-231,231,0.688,0.312
1648684800000000010,2022-03-31,-404,404,0.796,0.204
1648771200000000001,2022-04-01,664,-664,0.135,0.865
1648771200000000023,2022-04-01,-166,166,0.624,0.376
1648771200000000009,2022-04-01,-636,636,0.865,0.135
1648771200000000006,2022-04-01,-373,373,0.783,0.217
1648771200000000028,2022-04-01,410,-410,0.203,0.797
1648771200000000021,2022-04-01,302,-302,0.254,0.746
1648771200000000019,2022-04-01,-652,652,0.865,0.135
1648771200000000016,2022-04-01,629,-629,0.135,0.865
1648771200000000018,2022-04-01,97,-97,0.495,0.505
1648771200000000000,2022-04-01,-427,427,0.814,0.186
1648857600000000020,2022-04-02,97,-97,0.499,0.501
1648857600000000005,2022-04-02,-383,383,0.792,0.208
1648857600000000015,2022-04-02,-423,423,0.81,0.19
1648857600000000022,2022-04-02,157,-157,0.394,0.606
1648857600000000013,2022-04-02,136,-136,0.432,0.568
1648944000000000009,2022-04-03,-669,669,0.865,0.135
1648944000000000025,2022-04-03,194,-194,0.34,0.66
1648944000000000024,2022-04-03,-251,251,0.713,0.287
1648944000000000021,2022-04-03,472,-472,0.171,0.829
1648944000000000004,2022-04-03,-274,274,0.733,0.267
1648944000000000028,2022-04-03,671,-671,0.135,0.865
1648944000000000016,2022-04-03,640,-640,0.135,0.865
1648944000000000017,2022-04-03,167,-167,0.381,0.619
1648944000000000026,2022-04-03,658,-658,0.135,0.865
1648944000000000001,2022-04-03,653,-653,0.135,0.865
1648944000000000019,2022-04-03,-632,632,0.865,0.135
1648944000000000000,2022-04-03,-110,110,0.517,0.483
1649116800000000012,2022-04-05,-628,628,0.865,0.135
1649116800000000024,2022-04-05,481,-481,0.166,0.834
1649116800000000010,2022-04-05,459,-459,0.176,0.824
1649116800000000023,2022-04-05,268,-268,0.268,0.732
1649116800000000022,2022-04-05,472,-472,0.176,0.824
1649116800000000028,2022-04-05,-635,635,0.865,0.135
1649116800000000014,2022-04-05,-153,153,0.609,0.391
1649116800000000027,2022-04-05,-397,397,0.793,0.207
1649116800000000004,2022-04-05,-235,235,0.694,0.306
1649116800000000026,2022-04-05,617,-617,0.135,0.865
1649116800000000016,2022-04-05,-218,218,0.695,0.305
1649116800000000008,2022-04-05,129,-129,0.434,0.566
1649203200000000003,2022-04-06,373,-373,0.212,0.788
1649203200000000005,2022-04-06,252,-252,0.28,0.72
1649203200000000015,2022-04-06,-363,363,0.777,0.223
1649203200000000022,2022-04-06,611,-611,0.135,0.865
1649203200000000010,2022-04-06,-233,233,0.699,0.301
1649203200000000025,2022-04-06,448,-448,0.177,0.823
1649289600000000007,2022-04-07,-629,629,0.865,0.135
1649289600000000023,2022-04-07,-109,109,0.513,0.487
1649289600000000008,2022-04-07,-238,238,0.696,0.304
1649289600000000013,2022-04-07,-652,652,0.865,0.135
1649289600000000000,2022-04-07,-106,106,0.522,0.478
1649289600000000002,2022-04-07,-628,628,0.865,0.135
1649289600000000004,2022-04-07,-437,437,0.815,0.185
1649376000000000010,2022-04-08,251,-251,0.286,0.714
1649376000000000029,2022-04-08,-618,618,0.865,0.135
1649376000000000022,2022-04-08,609,-609,0.135,0.865
1649376000000000014,2022-04-08,121,-121,0.45,0.55
1649376000000000001,2022-04-08,162,-162,0.389,0.611
1649376000000000004,2022-04-08,-618,618,0.865,0.135
1649376000000000018,2022-04-08,147,-147,0.416,0.584
1649376000000000003,2022-04-08,610,-610,0.135,0.865
1649376000000000027,2022-04-08,-619,619,0.865,0.135
1649462400000000020,2022-04-09,-611,611,0.865,0.135
1649462400000000025,2022-04-09,-289,289,0.747,0.253
1649462400000000006,2022-04-09,-440,440,0.817,0.183
1649462400000000009,2022-04-09,-370,370,0.793,0.207
1649548800000000017,2022-04-10,461,-461,0.18,0.82
1649548800000000023,2022-04-10,-624,624,0.865,0.135
1649548800000000021,2022-04-10,657,-657,0.135,0.865
1649548800000000020,2022-04-10,-405,405,0.796,0.204
1649548800000000002,2022-04-10,-226,226,0.7,0.3
1649548800000000007,2022-04-10,-143,143,0.596,0.404
1649548800000000012,2022-04-10,-169,169,0.627,0.373
1649548800000000006,2022-04-10,164,-164,0.384,0.616
1649548800000000011,2022-04-10,660,-660,0.135,0.865
1649548800000000027,2022-04-10,-618,618,0.865,0.135
1649548800000000025,2022-04-10,-508,508,0.832,0.168
1649548800000000016,2022-04-10,619,-619,0.135,0.865
1649548800000000008,2022-04-10,133,-133,0.436,0.564
1649548800000000005,2022-04-10,128,-128,0.443,0.557
1649548800000000029,2022-04-10,-347,347,0.783,0.217
1649721600000000027,2022-04-12,-626,626,0.865,0.135
1649721600000000008,2022-04-12,-108,108,0.513,0.487
1649808000000000015,2022-04-13,-432,432,0.813,0.187
1649808000000000007,2022-04-13,-242,242,0.709,0.291
1649980800000000025,2022-04-15,131,-131,0.431,0.569
1649980800000000017,2022-04-15,631,-631,0.135,0.865
1650067200000000029,2022-04-16,-361,361,0.788,0.212
1650067200000000006,2022-04-16,-153,153,0.595,0.405
1650067200000000020,2022-04-16,126,-126,0.444,0.556
1650067200000000013,2022-04-16,-262,262,0.733,0.267
1650153600000000019,2022-04-17,-342,342,0.78,0.22
1650153600000000014,2022-04-17,-222,222,0.694,0.306
1650153600000000000,2022-04-17,-314,314,0.762,0.238
1650153600000000012,2022-04-17,-143,143,0.588,0.412
1650240000000000020,2022-04-18,-278,278,0.737,0.263
1650240000000000029,2022-04-18,-626,626,0.865,0.135
1650240000000000013,2022-04-18,-403,403,0.807,0.193
1650326400000000006,2022-04-19,-300,300,0.755,0.245
1650326400000000012,2022-04-19,160,-160,0.384,0.616
1650326400000000014,2022-04-19,-430,430,0.807,0.193
1650412800000000019,2022-04-20,-301,301,0.748,0.252
1650412800000000004,2022-04-20,651,-651,0.135,0.865
1650412800000000000,2022-04-20,-310,310,0.752,0.248
1650499200000000008,2022-04-21,127,-127,0.444,0.556
1650499200000000010,2022-04-21,477,-477,0.177,0.823
1650499200000000023,2022-04-21,487,-487,0.168,0.832
1650585600000000015,2022-04-22,133,-133,0.434,0.566
1650585600000000022,2022-04-22,490,-490,0.164,0.836
1650585600000000007,2022-04-22,-101,101,0.515,0.485
1650672000000000004,2022-04-23,512,-512,0.166,0.834
1650672000000000010,2022-04-23,-111,111,0.516,0.484
1650672000000000027,2022-04-23,150,-150,0.409,0.591
1650672000000000008,2022-04-23,-237,237,0.698,0.302
1650758400000000007,2022-04-24,-363,363,0.787,0.213
1650758400000000015,2022-04-24,492,-492,0.175,0.825
1650758400000000022,2022-04-24,662,-662,0.135,0.865
1650758400000000023,2022-04-24,477,-477,0.179,0.821
1650844800000000027,2022-04-25,279,-279,0.266,0.734
1650844800000000020,2022-04-25,-319,319,0.762,0.238
1650844800000000029,2022-04-25,-373,373,0.791,0.209
1650931200000000014,2022-04-26,-632,632,0.865,0.135
1650931200000000006,2022-04-26,-146,146,0.603,0.397
1650931200000000012,2022-04-26,-104,104,0.509,0.491
1651017600000000000,2022-04-27,-633,633,0.865,0.135
1651017600000000013,2022-04-27,-627,627,0.865,0.135
1651104000000000007,2022-04-28,415,-415,0.197,0.803
1651104000000000010,2022-04-28,469,-469,0.171,0.829
1651104000000000004,2022-04-28,470,-470,0.171,0.829
1651190400000000008,2022-04-29,167,-167,0.383,0.617
1651363200000000006,2022-05-01,669,-669,0.135,0.865
1651363200000000019,2022-05-01,171,-171,0.378,0.622
1651449600000000014,2022-05-02,-407,407,0.797,0.203
1651449600000000012,2022-05-02,-146,146,0.602,0.398
1651536000000000019,2022-05-03,-288,288,0.738,0.262
1651536000000000006,2022-05-03,-105,105,0.509,0.491
1651622400000000014,2022-05-04,-290,290,0.749,0.251
1651622400000000012,2022-05-04,-274,274,0.739,0.261
1651795200000000020,2022-05-06,107,-107,0.494,0.506
1651795200000000029,2022-05-06,-228,228,0.696,0.304
1651881600000000000,2022-05-07,-224,224,0.687,0.313
1651881600000000013,2022-05-07,-634,634,0.865,0.135
1651968000000000029,2022-05-08,-162,162,0.616,0.384
1651968000000000020,2022-05-08,-228,228,0.695,0.305
1652054400000000013,2022-05-09,-623,623,0.865,0.135
1652054400000000000,2022-05-09,138,-138,0.417,0.583
1652140800000000014,2022-05-10,-470,470,0.822,0.178
1652140800000000012,2022-05-10,-151,151,0.613,0.387
1652227200000000006,2022-05-11,-108,108,0.521,0.479
1652227200000000019,2022-05-11,-104,104,0.52,0.48
1652313600000000020,2022-05-12,625,-625,0.135,0.865
1652313600000000029,2022-05-12,-227,227,0.695,0.305
1652400000000000000,2022-05-13,135,-135,0.421,0.579
1652400000000000013,2022-05-13,-376,376,0.788,0.212
1652572800000000019,2022-05-15,-341,341,0.782,0.218
1652572800000000012,2022-05-15,509,-509,0.168,0.832
1652745600000000014,2022-05-17,-286,286,0.742,0.258
1652832000000000013,2022-05-18,-300,300,0.743,0.257
1652918400000000014,2022-05-19,-225,225,0.689,0.311
1653004800000000013,2022-05-20,-311,311,0.752,0.248
1653091200000000019,2022-05-21,472,-472,0.178,0.822
1653177600000000029,2022-05-22,448,-448,0.181,0.819
1653264000000000019,2022-05-23,-265,265,0.73,0.27
1653350400000000029,2022-05-24,196,-196,0.326,0.674
1653436800000000014,2022-05-25,282,-282,0.256,0.744
1653523200000000013,2022-05-26,-392,392,0.792,0.208
1653609600000000019,2022-05-27,-276,276,0.743,0.257
1653782400000000014,2022-05-29,153,-153,0.395,0.605
1654128000000000013,2022-06-02,-109,109,0.518,0.482
1654473600000000013,2022-06-06,-171,171,0.624,0.376
1654646400000000019,2022-06-08,-153,153,0.611,0.389
1654819200000000019,2022-06-10,144,-144,0.401,0.599
1655078400000000013,2022-06-13,-489,489,0.826,0.174
1655337600000000019,2022-06-16,628,-628,0.135,0.865
1666051200000000013,2022-10-18,-617,617,0.865,0.135
1666051200000000019,2022-10-18,-479,479,0.83,0.17
1666137600000000024,2022-10-19,100,-100,0.491,0.509
1666137600000000009,2022-10-19,229,-229,0.296,0.704
1666137600000000012,2022-10-19,-450,450,0.817,0.183
1666137600000000010,2022-10-19,-668,668,0.865,0.135
1666137600000000008,2022-10-19,-460,460,0.825,0.175
1666137600000000014,2022-10-19,-274,274,0.74,0.26
1666137600000000026,2022-10-19,666,-666,0.135,0.865
1666137600000000004,2022-10-19,-653,653,0.865,0.135
1666137600000000027,2022-10-19,-147,147,0.606,0.394
1666137600000000006,2022-10-19,127,-127,0.431,0.569
1666137600000000003,2022-10-19,-404,404,0.799,0.201
1666137600000000015,2022-10-19,-425,425,0.815,0.185
1666224000000000020,2022-10-20,664,-664,0.135,0.865
1666224000000000001,2022-10-20,667,-667,0.135,0.865
1666310400000000013,2022-10-21,-432,432,0.818,0.182
1666310400000000008,2022-10-21,107,-107,0.493,0.507
1666310400000000021,2022-10-21,624,-624,0.135,0.865
1666310400000000015,2022-10-21,-612,612,0.865,0.135
1666310400000000005,2022-10-21,-344,344,0.784,0.216
1666310400000000002,2022-10-21,122,-122,0.44,0.56
1666310400000000027,2022-10-21,-321,321,0.754,0.246
1666310400000000026,2022-10-21,649,-649,0.135,0.865
1666310400000000018,2022-10-21,-437,437,0.821,0.179
1666310400000000011,2022-10-21,-111,111,0.529,0.471
1666310400000000014,2022-10-21,478,-478,0.166,0.834
1666396800000000029,2022-10-22,-219,219,0.696,0.304
1666396800000000000,2022-10-22,-650,650,0.865,0.135
1666396800000000023,2022-10-22,-377,377,0.783,0.217
1666396800000000022,2022-10-22,-160,160,0.607,0.393
1666396800000000024,2022-10-22,627,-627,0.135,0.865
1666396800000000016,2022-10-22,654,-654,0.138,0.862
1666396800000000026,2022-10-22,158,-158,0.396,0.604
1666396800000000020,2022-10-22,408,-408,0.195,0.805
1666396800000000014,2022-10-22,-293,293,0.741,0.259
1666483200000000025,2022-10-23,133,-133,0.434,0.566
1666483200000000013,2022-10-23,-619,619,0.865,0.135
1666483200000000028,2022-10-23,448,-448,0.177,0.823
1666483200000000015,2022-10-23,633,-633,0.139,0.861
1666483200000000007,2022-10-23,-117,117,0.529,0.471
1666483200000000001,2022-10-23,635,-635,0.135,0.865
1666483200000000017,2022-10-23,-107,107,0.514,0.486
1666569600000000020,2022-10-24,-641,641,0.865,0.135
1666569600000000005,2022-10-24,-664,664,0.865,0.135
1666569600000000014,2022-10-24,467,-467,0.181,0.819
1666569600000000008,2022-10-24,136,-136,0.434,0.566
1666569600000000006,2022-10-24,-221,221,0.7,0.3
1666569600000000022,2022-10-24,-256,256,0.71,0.29
1666569600000000021,2022-10-24,484,-484,0.174,0.826
1666569600000000011,2022-10-24,-617,617,0.865,0.135
1666656000000000012,2022-10-25,143,-143,0.421,0.579
1666656000000000028,2022-10-25,-106,106,0.522,0.478
1666656000000000007,2022-10-25,-273,273,0.735,0.265
1666656000000000018,2022-10-25,-245,245,0.7,0.3
1666742400000000017,2022-10-26,-666,666,0.865,0.135
1666742400000000003,2022-10-26,496,-496,0.17,0.83
1666742400000000005,2022-10-26,-284,284,0.737,0.263
1666742400000000000,2022-10-26,-611,611,0.865,0.135
1666742400000000004,2022-10-26,-387,387,0.792,0.208
1666742400000000008,2022-10-26,-104,104,0.509,0.491
1666742400000000022,2022-10-26,-643,643,0.865,0.135
1666742400000000010,2022-10-26,-653,653,0.865,0.135
1666742400000000011,2022-10-26,127,-127,0.438,0.562
1666742400000000023,2022-10-26,-359,359,0.777,0.223
1666828800000000013,2022-10-27,-651,651,0.865,0.135
1666828800000000024,2022-10-27,617,-617,0.135,0.865
1666828800000000027,2022-10-27,254,-254,0.284,0.716
1666828800000000028,2022-10-27,-165,165,0.613,0.387
1666915200000000003,2022-10-28,613,-613,0.135,0.865
1666915200000000016,2022-10-28,159,-159,0.387,0.613
1666915200000000004,2022-10-28,-169,169,0.631,0.369
1666915200000000019,2022-10-28,195,-195,0.328,0.672
1666915200000000018,2022-10-28,-270,270,0.737,0.263
1666915200000000008,2022-10-28,-655,655,0.865,0.135
1666915200000000000,2022-10-28,-100,100,0.502,0.498
1666915200000000009,2022-10-28,-111,111,0.521,0.479
1666915200000000023,2022-10-28,-146,146,0.596,0.404
1666915200000000012,2022-10-28,127,-127,0.434,0.566
1666915200000000011,2022-10-28,-659,659,0.865,0.135
1667001600000000029,2022-10-29,483,-483,0.176,0.824
1667001600000000010,2022-10-29,-242,242,0.713,0.287
1667001600000000000,2022-10-29,-457,457,0.822,0.178
1667001600000000027,2022-10-29,668,-668,0.135,0.865
1667001600000000002,2022-10-29,-159,159,0.614,0.386
1667001600000000024,2022-10-29,-229,229,0.706,0.294
1667001600000000022,2022-10-29,164,-164,0.38,0.62
1667088000000000025,2022-10-30,257,-257,0.286,0.714
1667088000000000019,2022-10-30,-227,227,0.695,0.305
1667088000000000017,2022-10-30,-205,205,0.684,0.316
1667088000000000003,2022-10-30,629,-629,0.135,0.865
1667088000000000009,2022-10-30,-145,145,0.595,0.405
