GAME_ID,GAME_DATE,TEAM_ID_HOME,TEAM_ID_AWAY,TEAM_NAME_HOME,TEAM_NAME_AWAY,HOME_WIN,PTS_HOME,PTS_AWAY,FG_PCT_HOME,FG_PCT_AWAY,FG3_PCT_HOME,FG3_PCT_AWAY,FT_PCT_HOME,FT_PCT_AWAY,OREB_HOME,OREB_AWAY,DREB_HOME,DREB_AWAY,REB_HOME,REB_AWAY,AST_HOME,AST_AWAY,STL_HOME,STL_AWAY,BLK_HOME,BLK_AWAY,TOV_HOME,TOV_AWAY,PF_HOME,PF_AWAY,PLUS_MINUS_HOME,PLUS_MINUS_AWAY,MIN_HOME,MIN_AWAY
22300260,2023-11-29,1610612761,1610612756,Toronto Raptors,Phoenix Suns,1,112,105,0.452,0.404,0.37,0.269,0.857,0.957,15,12,34,35,49,47,25,25,7,3,5,5,9,9,22,15,7.0,-7.0,241,242
22300262,2023-11-29,1610612740,1610612755,New Orleans Pelicans,Philadelphia 76ers,1,124,114,0.538,0.519,0.333,0.412,0.882,0.889,13,8,27,22,40,30,33,28,11,8,4,7,20,21,22,26,10.0,-10.0,240,239
22300258,2023-11-29,1610612765,1610612747,Detroit Pistons,Los Angeles Lakers,0,107,133,0.412,0.511,0.417,0.353,0.857,0.816,10,8,29,41,39,49,28,28,8,7,3,10,14,12,31,12,-26.0,26.0,240,240
22300273,2023-11-30,1610612744,1610612746,Golden State Warriors,LA Clippers,1,120,114,0.5,0.442,0.385,0.375,0.742,0.75,10,15,37,28,47,43,30,26,3,5,4,1,7,6,18,21,6.0,-6.0,240,241
22300267,2023-11-30,1610612748,1610612754,Miami Heat,Indiana Pacers,1,142,132,0.558,0.51,0.381,0.256,0.844,0.656,10,10,38,24,48,34,25,30,4,11,1,5,14,9,28,31,10.0,-10.0,239,240
22300272,2023-11-30,1610612759,1610612737,San Antonio Spurs,Atlanta Hawks,0,135,137,0.539,0.51,0.439,0.424,0.913,0.862,11,8,36,29,47,37,34,24,4,14,7,2,21,10,22,25,-2.0,2.0,239,241
22300265,2023-11-30,1610612739,1610612757,Cleveland Cavaliers,Portland Trail Blazers,0,95,103,0.427,0.506,0.219,0.4,1.0,1.0,14,9,21,31,35,40,25,29,12,10,2,4,17,22,15,17,-8.0,8.0,241,240
22300270,2023-11-30,1610612750,1610612762,Minnesota Timberwolves,Utah Jazz,1,101,90,0.438,0.379,0.371,0.324,0.769,0.929,10,13,32,38,42,51,29,22,13,6,7,4,11,19,16,19,11.0,-11.0,239,240
22300269,2023-11-30,1610612741,1610612749,Chicago Bulls,Milwaukee Bucks,1,120,113,0.459,0.449,0.351,0.333,0.773,0.692,14,9,37,34,51,43,32,28,14,12,4,6,21,20,18,21,7.0,-7.0,265,266
22300268,2023-11-30,1610612752,1610612765,New York Knicks,Detroit Pistons,1,118,112,0.466,0.531,0.39,0.429,0.714,0.647,12,8,29,34,41,42,25,22,8,4,3,3,11,20,17,25,6.0,-6.0,240,240
22300266,2023-11-30,1610612751,1610612766,Brooklyn Nets,Charlotte Hornets,0,128,129,0.495,0.505,0.389,0.583,0.667,1.0,22,13,30,28,52,41,21,30,6,6,4,7,9,9,11,16,-1.0,1.0,239,240
22300271,2023-11-30,1610612760,1610612747,Oklahoma City Thunder,Los Angeles Lakers,1,133,110,0.532,0.444,0.333,0.333,0.864,0.844,8,7,40,34,48,41,29,24,9,6,6,2,7,13,24,20,23.0,-23.0,240,240
22300276,2023-12-01,1610612761,1610612752,Toronto Raptors,New York Knicks,0,106,119,0.44,0.5,0.188,0.444,0.706,0.813,19,11,29,32,48,43,32,30,7,6,6,3,12,12,19,15,-13.0,13.0,240,240
22300275,2023-12-01,1610612738,1610612755,Boston Celtics,Philadelphia 76ers,1,125,119,0.506,0.457,0.485,0.457,0.861,0.739,10,15,36,27,46,42,25,16,10,16,8,5,20,16,18,24,6.0,-6.0,239,241
22300279,2023-12-01,1610612756,1610612743,Phoenix Suns,Denver Nuggets,0,111,119,0.464,0.568,0.333,0.375,0.923,0.583,8,4,35,28,43,32,22,38,4,8,9,4,12,9,17,21,-8.0,8.0,240,239
22300274,2023-12-01,1610612753,1610612764,Orlando Magic,Washington Wizards,1,130,125,0.517,0.506,0.387,0.464,0.788,0.71,10,8,34,32,44,40,35,25,6,8,8,5,14,14,23,29,5.0,-5.0,240,240
22300278,2023-12-01,1610612740,1610612759,New Orleans Pelicans,San Antonio Spurs,1,121,106,0.494,0.458,0.323,0.41,0.931,0.824,10,8,32,31,42,39,26,28,8,5,6,5,11,19,15,21,15.0,-15.0,241,240
22300277,2023-12-01,1610612742,1610612763,Dallas Mavericks,Memphis Grizzlies,0,94,108,0.37,0.489,0.308,0.324,0.667,0.818,13,13,29,39,42,52,27,27,9,8,5,12,11,14,13,23,-14.0,14.0,240,240
22300282,2023-12-02,1610612751,1610612753,Brooklyn Nets,Orlando Magic,1,129,101,0.505,0.398,0.412,0.31,0.742,0.815,14,8,43,29,57,37,31,24,4,3,8,5,11,11,21,27,28.0,-28.0,240,238
22300284,2023-12-02,1610612748,1610612754,Miami Heat,Indiana Pacers,0,129,144,0.539,0.659,0.48,0.5,0.875,0.8,6,3,22,29,28,32,27,35,3,4,1,8,10,9,22,24,-15.0,15.0,240,239
22300280,2023-12-02,1610612746,1610612744,LA Clippers,Golden State Warriors,1,113,112,0.489,0.442,0.333,0.395,0.857,0.792,5,6,35,36,40,42,31,31,5,5,6,4,11,13,21,15,1.0,-1.0,241,241
22300288,2023-12-02,1610612756,1610612763,Phoenix Suns,Memphis Grizzlies,1,116,109,0.434,0.453,0.346,0.29,0.814,0.917,12,8,32,32,44,40,24,14,10,9,5,8,16,15,21,31,7.0,-7.0,240,239
22300285,2023-12-02,1610612741,1610612740,Chicago Bulls,New Orleans Pelicans,1,124,118,0.545,0.5,0.425,0.32,0.733,0.8,12,13,29,26,41,39,32,20,6,10,8,1,13,12,21,17,6.0,-6.0,241,242
22300281,2023-12-02,1610612766,1610612750,Charlotte Hornets,Minnesota Timberwolves,0,117,123,0.484,0.512,0.48,0.355,0.895,0.867,10,10,26,31,36,41,29,26,6,5,4,3,8,11,22,16,-6.0,6.0,239,241
22300287,2023-12-02,1610612742,1610612760,Dallas Mavericks,Oklahoma City Thunder,0,120,126,0.448,0.44,0.365,0.455,0.657,0.818,15,16,32,34,47,50,26,24,5,8,12,5,15,12,21,24,-6.0,6.0,241,241
22300291,2023-12-02,1610612747,1610612745,Los Angeles Lakers,Houston Rockets,1,107,97,0.449,0.404,0.296,0.355,0.704,0.778,9,11,39,43,48,54,24,24,11,5,7,7,9,16,17,23,10.0,-10.0,239,240
22300283,2023-12-02,1610612765,1610612739,Detroit Pistons,Cleveland Cavaliers,0,101,110,0.47,0.494,0.267,0.333,0.652,0.667,10,8,39,35,49,43,24,25,9,11,3,1,16,11,20,18,-9.0,9.0,239,240
22300290,2023-12-02,1610612758,1610612743,Sacramento Kings,Denver Nuggets,1,123,117,0.485,0.495,0.471,0.24,0.733,0.65,9,8,38,38,47,46,33,35,7,9,5,7,11,10,14,14,6.0,-6.0,239,240
22300289,2023-12-02,1610612762,1610612757,Utah Jazz,Portland Trail Blazers,1,118,113,0.489,0.4,0.206,0.325,0.792,0.889,16,11,40,29,56,40,27,17,5,11,11,5,17,9,21,20,5.0,-5.0,265,265
22300286,2023-12-02,1610612749,1610612737,Milwaukee Bucks,Atlanta Hawks,1,132,121,0.596,0.446,0.424,0.395,0.8,0.762,8,15,36,25,44,40,33,23,5,11,6,4,15,11,19,14,11.0,-11.0,240,239
22301202,2023-12-04,1610612754,1610612738,Indiana Pacers,Boston Celtics,1,122,112,0.457,0.474,0.475,0.293,0.81,0.667,7,13,34,43,41,56,28,27,8,5,4,9,6,17,15,19,10.0,-10.0,240,239
22301204,2023-12-04,1610612758,1610612740,Sacramento Kings,New Orleans Pelicans,0,117,127,0.447,0.54,0.341,0.452,0.818,0.826,11,13,27,29,38,42,29,29,8,12,2,7,13,12,18,22,-10.0,10.0,239,240
22301201,2023-12-05,1610612749,1610612752,Milwaukee Bucks,New York Knicks,1,146,122,0.604,0.494,0.605,0.304,0.684,0.879,12,12,25,24,37,36,32,27,12,8,6,4,12,16,23,17,24.0,-24.0,239,238
22301203,2023-12-05,1610612747,1610612756,Los Angeles Lakers,Phoenix Suns,1,106,103,0.373,0.493,0.3,0.48,0.84,0.81,21,8,24,36,45,44,24,25,11,8,2,5,9,20,19,21,3.0,-3.0,240,241
22301213,2023-12-06,1610612742,1610612762,Dallas Mavericks,Utah Jazz,1,147,97,0.554,0.402,0.449,0.364,0.684,0.833,11,11,36,32,47,43,37,22,11,6,5,3,7,19,14,20,50.0,-50.0,241,240
22301215,2023-12-06,1610612746,1610612743,LA Clippers,Denver Nuggets,1,111,102,0.46,0.418,0.444,0.387,0.76,0.889,13,14,38,32,51,46,21,29,7,7,9,5,11,11,14,20,9.0,-9.0,241,240
22301212,2023-12-06,1610612745,1610612760,Houston Rockets,Oklahoma City Thunder,1,110,101,0.482,0.425,0.455,0.276,0.682,0.792,10,4,43,26,53,30,28,22,6,14,5,10,19,8,16,21,9.0,-9.0,239,241
22301210,2023-12-06,1610612750,1610612759,Minnesota Timberwolves,San Antonio Spurs,1,102,94,0.414,0.376,0.3,0.222,0.857,0.667,11,13,44,36,55,49,20,23,4,7,10,4,14,11,16,17,8.0,-8.0,240,239
22301214,2023-12-06,1610612744,1610612757,Golden State Warriors,Portland Trail Blazers,1,110,106,0.419,0.411,0.294,0.348,0.848,0.75,15,11,35,29,50,40,20,22,4,8,3,3,17,10,19,30,4.0,-4.0,239,241
22301207,2023-12-06,1610612761,1610612748,Toronto Raptors,Miami Heat,0,103,112,0.43,0.461,0.378,0.368,0.882,0.842,8,8,38,36,46,44,29,33,3,5,8,4,14,7,18,18,-9.0,9.0,240,239
22301208,2023-12-06,1610612764,1610612755,Washington Wizards,Philadelphia 76ers,0,126,131,0.565,0.511,0.4,0.296,1.0,0.853,2,11,30,32,32,43,39,29,8,7,6,2,11,11,22,14,-5.0,5.0,241,240
22301206,2023-12-06,1610612765,1610612763,Detroit Pistons,Memphis Grizzlies,0,102,116,0.451,0.516,0.314,0.423,1.0,0.786,8,9,34,37,42,46,30,26,9,10,6,8,16,14,17,9,-14.0,14.0,240,240
22301211,2023-12-06,1610612741,1610612766,Chicago Bulls,Charlotte Hornets,1,111,100,0.422,0.433,0.48,0.27,0.793,1.0,21,12,36,30,57,42,23,25,6,9,6,9,16,16,16,24,11.0,-11.0,241,241
22301209,2023-12-06,1610612737,1610612751,Atlanta Hawks,Brooklyn Nets,0,113,114,0.447,0.457,0.343,0.407,0.944,0.708,11,12,38,33,49,45,25,24,5,7,4,6,12,12,23,19,-1.0,1.0,240,240
22301205,2023-12-06,1610612739,1610612753,Cleveland Cavaliers,Orlando Magic,1,121,111,0.535,0.488,0.412,0.087,0.75,0.73,10,7,35,29,45,36,29,22,5,10,2,6,15,11,27,21,10.0,-10.0,241,240
22301230,2023-12-07,1610612747,1610612740,Los Angeles Lakers,New Orleans Pelicans,1,133,89,0.547,0.358,0.486,0.226,0.759,0.7,11,12,48,30,59,42,31,22,6,7,4,5,14,12,16,21,44.0,-44.0,238,238
22301229,2023-12-07,1610612749,1610612754,Milwaukee Bucks,Indiana Pacers,0,119,128,0.448,0.49,0.364,0.212,0.75,0.84,12,15,34,36,46,51,19,30,3,9,9,8,12,9,17,21,-9.0,9.0,240,240
22301225,2023-12-08,1610612762,1610612746,Utah Jazz,LA Clippers,0,103,117,0.452,0.489,0.29,0.441,0.75,0.762,8,11,32,29,40,40,23,23,10,8,10,9,13,12,17,18,-14.0,14.0,240,240
22301223,2023-12-08,1610612759,1610612741,San Antonio Spurs,Chicago Bulls,0,112,121,0.47,0.461,0.405,0.464,0.85,0.583,10,24,34,32,44,56,35,27,4,9,9,2,12,7,20,19,-9.0,9.0,240,240
22301226,2023-12-08,1610612757,1610612742,Portland Trail Blazers,Dallas Mavericks,0,112,125,0.371,0.516,0.34,0.308,0.889,0.864,18,9,30,33,48,42,20,26,9,8,1,5,15,15,24,23,-13.0,13.0,240,240
22301219,2023-12-08,1610612751,1610612764,Brooklyn Nets,Washington Wizards,1,124,97,0.481,0.418,0.303,0.182,0.778,0.714,18,12,37,29,55,41,27,19,8,4,8,7,10,16,18,19,27.0,-27.0,239,241
22301216,2023-12-08,1610612766,1610612761,Charlotte Hornets,Toronto Raptors,1,119,116,0.557,0.505,0.52,0.188,0.9,0.762,7,14,24,28,31,42,30,32,7,7,4,2,15,14,15,21,3.0,-3.0,240,239
22301227,2023-12-08,1610612738,1610612752,Boston Celtics,New York Knicks,1,133,123,0.527,0.5,0.404,0.405,0.857,0.741,8,12,26,32,34,44,24,28,8,4,5,3,7,13,19,20,10.0,-10.0,240,240
22301218,2023-12-08,1610612755,1610612737,Philadelphia 76ers,Atlanta Hawks,1,125,114,0.483,0.394,0.367,0.333,0.811,0.905,14,23,34,32,48,55,24,20,6,3,8,4,10,13,14,23,11.0,-11.0,241,241
22301217,2023-12-08,1610612753,1610612765,Orlando Magic,Detroit Pistons,1,123,91,0.551,0.42,0.385,0.2,0.789,0.708,6,8,39,30,45,38,26,17,5,3,4,2,9,15,20,17,32.0,-32.0,240,241
22301224,2023-12-08,1610612743,1610612745,Denver Nuggets,Houston Rockets,0,106,114,0.422,0.427,0.357,0.333,0.741,0.738,12,11,35,36,47,47,22,21,4,3,5,3,10,9,24,20,-8.0,8.0,240,240
22301221,2023-12-08,1610612763,1610612750,Memphis Grizzlies,Minnesota Timberwolves,0,103,127,0.43,0.5,0.429,0.395,0.737,0.923,8,15,20,39,28,54,24,30,7,4,4,8,9,13,23,17,-24.0,24.0,240,239
22301228,2023-12-08,1610612756,1610612758,Phoenix Suns,Sacramento Kings,0,106,114,0.482,0.457,0.344,0.359,0.652,0.8,8,15,32,35,40,50,26,25,8,7,5,0,11,12,19,22,-8.0,8.0,241,240
22301220,2023-12-08,1610612748,1610612739,Miami Heat,Cleveland Cavaliers,0,99,111,0.43,0.46,0.357,0.368,0.667,0.654,7,12,30,39,37,51,23,21,5,13,5,2,18,13,23,17,-12.0,12.0,239,240
22301222,2023-12-08,1610612760,1610612744,Oklahoma City Thunder,Golden State Warriors,1,138,136,0.52,0.471,0.172,0.396,0.861,0.826,11,24,28,36,39,60,15,29,17,3,7,2,9,28,22,28,2.0,-2.0,265,266
22300296,2023-12-11,1610612737,1610612743,Atlanta Hawks,Denver Nuggets,0,122,129,0.458,0.534,0.386,0.414,0.944,0.793,13,14,22,35,35,49,25,29,9,9,2,8,10,16,21,19,-7.0,7.0,240,240
22300302,2023-12-11,1610612760,1610612762,Oklahoma City Thunder,Utah Jazz,1,134,120,0.521,0.478,0.474,0.316,0.941,0.952,7,9,32,32,39,41,35,32,9,9,7,9,12,15,17,21,14.0,-14.0,241,240
22300292,2023-12-11,1610612766,1610612748,Charlotte Hornets,Miami Heat,0,114,116,0.476,0.481,0.415,0.429,0.773,0.794,6,8,25,35,31,43,31,31,3,7,2,3,10,10,22,22,-2.0,2.0,240,239
22300300,2023-12-11,1610612749,1610612741,Milwaukee Bucks,Chicago Bulls,1,133,129,0.512,0.412,0.405,0.441,0.811,0.8,6,18,42,33,48,51,34,25,5,3,4,4,11,6,21,27,4.0,-4.0,266,264
22300301,2023-12-11,1610612740,1610612750,New Orleans Pelicans,Minnesota Timberwolves,1,121,107,0.488,0.44,0.37,0.361,0.775,0.737,10,11,37,36,47,47,27,26,7,5,7,3,13,11,20,28,14.0,-14.0,240,240
22300293,2023-12-11,1610612765,1610612754,Detroit Pistons,Indiana Pacers,0,123,131,0.556,0.565,0.345,0.419,0.767,0.737,6,11,24,32,30,43,26,33,11,8,4,5,14,18,18,20,-8.0,8.0,240,240
22300297,2023-12-11,1610612752,1610612761,New York Knicks,Toronto Raptors,1,136,130,0.605,0.49,0.586,0.359,0.652,0.733,14,17,28,21,42,38,36,32,5,12,3,0,15,10,22,21,6.0,-6.0,240,240
22300298,2023-12-11,1610612745,1610612759,Houston Rockets,San Antonio Spurs,1,93,82,0.344,0.356,0.308,0.122,0.85,0.682,15,9,45,42,60,51,20,20,7,9,2,5,16,17,18,14,11.0,-11.0,239,240
22300304,2023-12-11,1610612746,1610612757,LA Clippers,Portland Trail Blazers,1,132,127,0.551,0.478,0.382,0.475,0.955,0.846,9,11,26,25,35,36,33,25,7,5,9,4,9,12,20,21,5.0,-5.0,239,241
22300295,2023-12-11,1610612755,1610612764,Philadelphia 76ers,Washington Wizards,1,146,101,0.547,0.424,0.435,0.29,0.88,0.645,9,13,38,31,47,44,37,21,14,5,6,2,13,22,27,19,45.0,-45.0,241,239
22300294,2023-12-11,1610612753,1610612739,Orlando Magic,Cleveland Cavaliers,1,104,94,0.464,0.353,0.269,0.225,0.76,0.758,12,18,31,30,43,48,22,15,7,10,8,3,12,14,22,23,10.0,-10.0,240,240
22300299,2023-12-11,1610612763,1610612742,Memphis Grizzlies,Dallas Mavericks,0,113,120,0.461,0.5,0.409,0.425,0.813,0.895,10,10,28,33,38,43,26,27,9,8,5,9,17,17,19,17,-7.0,7.0,241,239
22300303,2023-12-11,1610612758,1610612751,Sacramento Kings,Brooklyn Nets,1,131,118,0.511,0.477,0.556,0.483,0.714,0.952,10,10,33,31,43,41,38,24,4,4,3,6,13,13,24,13,13.0,-13.0,241,241
22300306,2023-12-12,1610612742,1610612747,Dallas Mavericks,Los Angeles Lakers,1,127,125,0.494,0.538,0.488,0.517,0.857,0.667,12,10,24,30,36,40,28,34,7,4,5,4,10,15,17,20,2.0,-2.0,239,241
22300308,2023-12-12,1610612756,1610612744,Phoenix Suns,Golden State Warriors,1,119,116,0.452,0.446,0.359,0.348,0.853,0.667,7,13,34,38,41,51,27,26,8,9,7,1,14,15,22,28,3.0,-3.0,240,241
22300309,2023-12-12,1610612746,1610612758,LA Clippers,Sacramento Kings,1,119,99,0.524,0.419,0.379,0.27,0.952,0.708,6,7,43,31,49,38,21,27,7,8,2,2,15,14,17,19,20.0,-20.0,240,241
22300307,2023-12-12,1610612741,1610612743,Chicago Bulls,Denver Nuggets,0,106,114,0.419,0.47,0.325,0.467,0.913,0.688,11,15,30,31,41,46,26,28,6,4,9,4,12,10,22,20,-7.4,8.0,241,242
22300305,2023-12-12,1610612738,1610612739,Boston Celtics,Cleveland Cavaliers,1,120,113,0.452,0.478,0.409,0.422,1.0,0.667,12,6,33,29,45,35,23,27,9,6,9,4,13,12,13,18,7.0,-7.0,241,241
22300317,2023-12-13,1610612756,1610612751,Phoenix Suns,Brooklyn Nets,0,112,116,0.476,0.461,0.321,0.366,0.852,0.792,14,10,35,26,49,36,28,24,5,9,4,4,12,7,20,17,-4.0,4.0,240,239
22300310,2023-12-13,1610612765,1610612755,Detroit Pistons,Philadelphia 76ers,0,111,129,0.443,0.517,0.303,0.367,0.767,0.824,6,10,29,43,35,53,24,28,6,6,3,4,9,10,22,20,-18.0,18.0,239,239
22300318,2023-12-13,1610612762,1610612752,Utah Jazz,New York Knicks,1,117,113,0.439,0.436,0.381,0.231,0.714,0.688,15,14,38,32,53,46,31,21,5,10,4,4,15,8,27,21,4.0,-4.0,240,239
22300311,2023-12-13,1610612764,1610612740,Washington Wizards,New Orleans Pelicans,0,122,142,0.512,0.521,0.432,0.471,0.792,0.867,3,10,30,36,33,46,28,30,7,11,6,3,15,9,16,17,-20.0,20.0,241,241
22300312,2023-12-13,1610612748,1610612766,Miami Heat,Charlotte Hornets,1,115,104,0.477,0.532,0.5,0.387,0.947,0.909,17,4,30,27,47,31,29,27,10,11,3,5,22,21,12,18,11.0,-11.0,239,240
22300315,2023-12-13,1610612749,1610612754,Milwaukee Bucks,Indiana Pacers,1,140,126,0.539,0.45,0.259,0.306,0.771,0.781,12,16,31,29,43,45,27,30,8,7,8,6,15,18,24,32,14.0,-14.0,240,241
22300314,2023-12-13,1610612745,1610612763,Houston Rockets,Memphis Grizzlies,1,117,104,0.453,0.427,0.375,0.263,0.73,0.706,15,5,43,34,58,39,23,25,6,7,3,4,19,11,28,30,13.0,-13.0,238,240
22300313,2023-12-13,1610612761,1610612737,Toronto Raptors,Atlanta Hawks,1,135,128,0.575,0.48,0.529,0.439,0.708,0.737,9,13,38,29,47,42,39,32,3,9,9,8,14,7,18,18,7.0,-7.0,240,240
22300316,2023-12-13,1610612759,1610612747,San Antonio Spurs,Los Angeles Lakers,0,119,122,0.469,0.538,0.432,0.4,0.722,0.588,10,5,36,41,46,46,28,31,8,14,6,4,17,16,16,16,-3.0,3.0,239,239
22300321,2023-12-14,1610612742,1610612750,Dallas Mavericks,Minnesota Timberwolves,0,101,119,0.47,0.5,0.219,0.452,0.889,0.68,4,12,30,33,34,45,21,30,6,9,2,4,15,15,19,19,-18.0,18.0,240,241
22300322,2023-12-14,1610612743,1610612751,Denver Nuggets,Brooklyn Nets,1,124,101,0.475,0.411,0.333,0.267,0.857,0.75,12,18,36,35,48,53,31,28,13,5,6,4,8,16,15,23,23.0,-23.0,238,240
22300324,2023-12-14,1610612758,1610612760,Sacramento Kings,Oklahoma City Thunder,1,128,123,0.495,0.431,0.4,0.306,0.762,0.889,11,16,36,28,47,44,32,26,6,8,4,7,17,13,22,25,4.8,-5.0,240,240
22300323,2023-12-14,1610612757,1610612762,Portland Trail Blazers,Utah Jazz,0,114,122,0.417,0.533,0.356,0.333,0.667,0.929,21,13,28,32,49,45,30,27,9,9,4,9,11,11,12,14,-8.0,8.0,240,239
22300319,2023-12-14,1610612738,1610612739,Boston Celtics,Cleveland Cavaliers,1,116,107,0.506,0.482,0.361,0.333,0.85,0.941,13,9,31,30,44,39,22,21,7,7,8,1,13,16,15,18,9.0,-9.0,240,240
22300320,2023-12-14,1610612748,1610612741,Miami Heat,Chicago Bulls,0,116,124,0.463,0.484,0.441,0.389,0.771,0.667,8,11,34,32,42,43,26,32,2,8,1,2,10,5,20,23,-8.0,8.0,240,240
22300325,2023-12-14,1610612746,1610612744,LA Clippers,Golden State Warriors,1,121,113,0.506,0.435,0.406,0.356,0.867,0.895,10,16,30,27,40,43,27,22,6,8,9,2,13,11,20,24,8.0,-8.0,238,241
22300329,2023-12-15,1610612738,1610612753,Boston Celtics,Orlando Magic,1,128,111,0.522,0.483,0.429,0.4,0.7,0.722,9,13,25,32,34,45,31,25,14,5,7,2,10,21,22,22,17.0,-17.0,240,238
22300331,2023-12-15,1610612759,1610612747,San Antonio Spurs,Los Angeles Lakers,1,129,115,0.495,0.483,0.429,0.306,0.895,0.643,9,9,36,34,45,43,35,32,5,5,5,5,8,6,19,15,14.0,-14.0,241,239
22300333,2023-12-15,1610612756,1610612752,Phoenix Suns,New York Knicks,0,122,139,0.522,0.598,0.393,0.586,0.81,0.857,10,9,23,29,33,38,30,28,4,9,3,5,11,11,17,20,-17.0,17.0,242,238
22300327,2023-12-15,1610612755,1610612765,Philadelphia 76ers,Detroit Pistons,1,124,92,0.418,0.432,0.378,0.19,0.903,0.783,16,7,38,35,54,42,24,19,17,3,8,7,11,21,23,25,32.0,-32.0,241,240
22300332,2023-12-15,1610612763,1610612745,Memphis Grizzlies,Houston Rockets,0,96,103,0.402,0.364,0.275,0.379,0.733,0.875,13,15,35,36,48,51,19,18,4,10,8,10,17,11,24,19,-7.0,7.0,240,239
22300326,2023-12-15,1610612766,1610612740,Charlotte Hornets,New Orleans Pelicans,0,107,112,0.446,0.475,0.29,0.333,0.762,0.844,8,11,31,38,39,49,18,24,7,4,4,5,8,15,24,17,-5.0,5.0,240,240
22300328,2023-12-15,1610612764,1610612754,Washington Wizards,Indiana Pacers,1,137,123,0.565,0.449,0.481,0.375,0.769,0.75,8,13,39,28,47,41,36,35,7,7,8,8,17,15,18,25,14.0,-14.0,240,240
22300330,2023-12-15,1610612761,1610612737,Toronto Raptors,Atlanta Hawks,0,104,125,0.519,0.515,0.323,0.39,0.56,0.833,3,16,29,39,32,55,30,34,8,4,6,4,14,12,19,19,-21.0,21.0,240,239
22300337,2023-12-16,1610612748,1610612741,Miami Heat,Chicago Bulls,1,118,116,0.518,0.481,0.371,0.421,0.76,0.897,8,11,23,29,31,40,26,25,7,8,2,4,10,14,19,19,2.0,-2.0,240,240
22300339,2023-12-16,1610612744,1610612751,Golden State Warriors,Brooklyn Nets,1,124,120,0.484,0.484,0.531,0.395,0.95,0.867,13,14,29,28,42,42,29,31,7,6,5,8,14,16,15,21,4.0,-4.0,241,241
22300343,2023-12-16,1610612746,1610612752,LA Clippers,New York Knicks,1,144,122,0.568,0.468,0.485,0.314,0.824,0.885,8,12,34,27,42,39,36,20,8,7,6,4,8,10,21,22,22.0,-22.0,240,240
22300338,2023-12-16,1610612750,1610612754,Minnesota Timberwolves,Indiana Pacers,1,127,109,0.558,0.5,0.6,0.286,0.813,0.813,8,13,28,27,36,40,33,25,10,10,4,6,15,13,16,15,18.0,-18.0,239,239
22300335,2023-12-16,1610612766,1610612755,Charlotte Hornets,Philadelphia 76ers,0,82,135,0.363,0.602,0.2,0.452,0.818,0.882,8,5,28,40,36,45,15,30,3,10,4,6,11,10,14,17,-53.0,53.0,239,240
22300340,2023-12-16,1610612743,1610612760,Denver Nuggets,Oklahoma City Thunder,0,117,118,0.452,0.512,0.375,0.333,0.875,0.833,16,9,30,31,46,40,30,22,5,4,0,9,9,10,22,19,-1.0,1.0,239,240
22300336,2023-12-16,1610612739,1610612737,Cleveland Cavaliers,Atlanta Hawks,1,127,119,0.485,0.482,0.381,0.417,0.867,0.88,18,6,31,28,49,34,32,21,8,5,3,4,10,11,22,21,8.0,-8.0,240,239
22300342,2023-12-16,1610612758,1610612762,Sacramento Kings,Utah Jazz,1,125,104,0.541,0.442,0.489,0.324,0.733,0.762,8,9,37,28,45,37,36,28,6,8,2,3,14,12,17,12,21.0,-21.0,240,238
22300341,2023-12-16,1610612757,1610612742,Portland Trail Blazers,Dallas Mavericks,0,120,131,0.5,0.495,0.219,0.34,0.864,0.905,10,11,34,36,44,47,17,27,8,7,2,2,11,12,21,17,-11.0,11.0,239,240
22300334,2023-12-16,1610612749,1610612765,Milwaukee Bucks,Detroit Pistons,1,146,114,0.568,0.448,0.452,0.214,0.844,0.846,8,10,41,26,49,36,24,25,5,10,8,4,14,8,24,23,32.0,-32.0,240,240
22300345,2023-12-17,1610612759,1610612740,San Antonio Spurs,New Orleans Pelicans,0,110,146,0.426,0.561,0.357,0.524,0.714,0.636,9,11,30,40,39,51,29,38,6,11,6,3,13,13,15,19,-36.0,36.0,241,240
22300348,2023-12-17,1610612757,1610612744,Portland Trail Blazers,Golden State Warriors,0,114,118,0.471,0.529,0.371,0.342,0.913,0.684,9,11,28,32,37,43,23,31,10,10,4,4,13,14,20,20,-4.0,4.0,241,240
22300347,2023-12-17,1610612756,1610612764,Phoenix Suns,Washington Wizards,1,112,108,0.456,0.411,0.226,0.304,0.767,0.8,13,10,41,34,54,44,29,24,8,8,6,6,17,10,16,25,4.0,-4.0,238,239
22300346,2023-12-17,1610612749,1610612745,Milwaukee Bucks,Houston Rockets,1,128,119,0.5,0.529,0.361,0.407,0.781,0.857,16,6,30,25,46,31,25,26,4,8,1,4,15,9,23,21,9.0,-9.0,238,241
22300344,2023-12-17,1610612738,1610612753,Boston Celtics,Orlando Magic,1,114,97,0.474,0.382,0.472,0.306,0.875,0.75,10,10,45,33,55,43,18,18,4,7,10,4,14,8,19,16,17.0,-17.0,239,240
22300359,2023-12-18,1610612747,1610612752,Los Angeles Lakers,New York Knicks,0,109,114,0.424,0.477,0.317,0.333,0.923,0.87,9,11,32,41,41,52,29,21,9,5,3,6,10,15,17,16,-5.0,5.0,240,239
